DESCRICAO DA CLASSE,SIGLA DA CLASSE,DESCRICAO DO TIPO 1,SIGLA DO TIPO 1,CODIGO DO AGRUPADOR,DESCRICAO DO AGRUPADOR,CODIGO DA COMPOSICAO,DESCRICAO DA COMPOSICAO,UNIDADE,ORIGEM DE PREÇO,CUSTO TOTAL,TIPO ITEM,CODIGO ITEM,DESCRIÇÃO ITEM,UNIDADE ITEM,ORIGEM DE PREÇO ITEM,COEFICIENTE,PRECO UNITARIO,CUSTO TOTAL.1,CUSTO MAO DE OBRA,% MAO DE OBRA,CUSTO MATERIAL,% MATERIAL,CUSTO EQUIPAMENTO,% EQUIPAMENTO,CUSTO SERVICOS TERCEIROS,% SERVICOS TERCEIROS,CUSTO OUTROS,% OUTROS,VINCULO
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,CAIXAS,168.0,,,95814.0,"CONDULETE DE PVC, TIPO TB, PARA ELETRODUTO DE PVC SOLDÁVEL DN 25 MM (3/4''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,COEFICIENTE DE REPRESENTATIVIDADE,"19,86",,,,,,,,,"6,67","33,6198179","13,19","66,3801821","0,00","0,0000000","0,00","0,0000000","0,00","0,0000000",CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,CAIXAS,168.0,,,95814.0,"CONDULETE DE PVC, TIPO TB, PARA ELETRODUTO DE PVC SOLDÁVEL DN 25 MM (3/4''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,COEFICIENTE DE REPRESENTATIVIDADE,"19,86",INSUMO,12025.0,"CONDULETE EM PVC, TIPO ""TB"", SEM TAMPA, DE 1/2"" OU 3/4""",UN,COEFICIENTE DE REPRESENTATIVIDADE,"1,0000000","9,87","9,87",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,CAIXAS,168.0,,,95814.0,"CONDULETE DE PVC, TIPO TB, PARA ELETRODUTO DE PVC SOLDÁVEL DN 25 MM (3/4''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,COEFICIENTE DE REPRESENTATIVIDADE,"19,86",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,COEFICIENTE DE REPRESENTATIVIDADE,"0,2093000","21,46","4,49",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,CAIXAS,168.0,,,95814.0,"CONDULETE DE PVC, TIPO TB, PARA ELETRODUTO DE PVC SOLDÁVEL DN 25 MM (3/4''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,COEFICIENTE DE REPRESENTATIVIDADE,"19,86",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,COLETADO,"0,2093000","26,28","5,50",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,CAIXAS,168.0,,,95815.0,"CONDULETE DE PVC, TIPO TB, PARA ELETRODUTO DE PVC SOLDÁVEL DN 32 MM (1''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,COEFICIENTE DE REPRESENTATIVIDADE,"29,65",,,,,,,,,"11,14","37,5802636","18,51","62,4197364","0,00","0,0000000","0,00","0,0000000","0,00","0,0000000",CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,CAIXAS,168.0,,,95815.0,"CONDULETE DE PVC, TIPO TB, PARA ELETRODUTO DE PVC SOLDÁVEL DN 32 MM (1''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,COEFICIENTE DE REPRESENTATIVIDADE,"29,65",INSUMO,39342.0,"CONDULETE EM PVC, TIPO ""TB"", SEM TAMPA, DE 1""",UN,COEFICIENTE DE REPRESENTATIVIDADE,"1,0000000","13,01","13,01",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,CAIXAS,168.0,,,95815.0,"CONDULETE DE PVC, TIPO TB, PARA ELETRODUTO DE PVC SOLDÁVEL DN 32 MM (1''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,COEFICIENTE DE REPRESENTATIVIDADE,"29,65",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,COEFICIENTE DE REPRESENTATIVIDADE,"0,3488000","21,46","7,48",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,CAIXAS,168.0,,,95815.0,"CONDULETE DE PVC, TIPO TB, PARA ELETRODUTO DE PVC SOLDÁVEL DN 32 MM (1''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,COEFICIENTE DE REPRESENTATIVIDADE,"29,65",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,COLETADO,"0,3488000","26,28","9,16",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,CAIXAS,168.0,,,95816.0,"CONDULETE DE PVC, TIPO X, PARA ELETRODUTO DE PVC SOLDÁVEL DN 20 MM (1/2''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,COEFICIENTE DE REPRESENTATIVIDADE,"27,09",,,,,,,,,"10,36","38,2592592","16,73","61,7407408","0,00","0,0000000","0,00","0,0000000","0,00","0,0000000",CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,CAIXAS,168.0,,,95816.0,"CONDULETE DE PVC, TIPO X, PARA ELETRODUTO DE PVC SOLDÁVEL DN 20 MM (1/2''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,COEFICIENTE DE REPRESENTATIVIDADE,"27,09",INSUMO,11950.0,"BUCHA DE NYLON SEM ABA S6, COM PARAFUSO DE 4,20 X 40 MM EM ACO ZINCADO COM ROSCA SOBERBA, CABECA CHATA E FENDA PHILLIPS",UN,COEFICIENTE DE REPRESENTATIVIDADE,"2,0000000","0,31","0,62",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,CAIXAS,168.0,,,95816.0,"CONDULETE DE PVC, TIPO X, PARA ELETRODUTO DE PVC SOLDÁVEL DN 20 MM (1/2''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,COEFICIENTE DE REPRESENTATIVIDADE,"27,09",INSUMO,39343.0,"CONDULETE EM PVC, TIPO ""X"", SEM TAMPA, DE 1/2""",UN,COEFICIENTE DE REPRESENTATIVIDADE,"1,0000000","10,99","10,99",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,CAIXAS,168.0,,,95816.0,"CONDULETE DE PVC, TIPO X, PARA ELETRODUTO DE PVC SOLDÁVEL DN 20 MM (1/2''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,COEFICIENTE DE REPRESENTATIVIDADE,"27,09",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,COEFICIENTE DE REPRESENTATIVIDADE,"0,3244000","21,46","6,96",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,CAIXAS,168.0,,,95816.0,"CONDULETE DE PVC, TIPO X, PARA ELETRODUTO DE PVC SOLDÁVEL DN 20 MM (1/2''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,COEFICIENTE DE REPRESENTATIVIDADE,"27,09",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,COLETADO,"0,3244000","26,28","8,52",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,CAIXAS,168.0,,,95817.0,"CONDULETE DE PVC, TIPO X, PARA ELETRODUTO DE PVC SOLDÁVEL DN 25 MM (3/4""), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,COEFICIENTE DE REPRESENTATIVIDADE,"32,66",,,,,,,,,"14,32","43,8650306","18,34","56,1349694","0,00","0,0000000","0,00","0,0000000","0,00","0,0000000",CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,CAIXAS,168.0,,,95817.0,"CONDULETE DE PVC, TIPO X, PARA ELETRODUTO DE PVC SOLDÁVEL DN 25 MM (3/4""), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,COEFICIENTE DE REPRESENTATIVIDADE,"32,66",INSUMO,11950.0,"BUCHA DE NYLON SEM ABA S6, COM PARAFUSO DE 4,20 X 40 MM EM ACO ZINCADO COM ROSCA SOBERBA, CABECA CHATA E FENDA PHILLIPS",UN,COEFICIENTE DE REPRESENTATIVIDADE,"2,0000000","0,31","0,62",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,CAIXAS,168.0,,,95817.0,"CONDULETE DE PVC, TIPO X, PARA ELETRODUTO DE PVC SOLDÁVEL DN 25 MM (3/4""), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,COEFICIENTE DE REPRESENTATIVIDADE,"32,66",INSUMO,39344.0,"CONDULETE EM PVC, TIPO ""X"", SEM TAMPA, DE 3/4""",UN,COEFICIENTE DE REPRESENTATIVIDADE,"1,0000000","10,62","10,62",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,CAIXAS,168.0,,,95817.0,"CONDULETE DE PVC, TIPO X, PARA ELETRODUTO DE PVC SOLDÁVEL DN 25 MM (3/4""), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,COEFICIENTE DE REPRESENTATIVIDADE,"32,66",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,COEFICIENTE DE REPRESENTATIVIDADE,"0,4490000","21,46","9,63",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,CAIXAS,168.0,,,95817.0,"CONDULETE DE PVC, TIPO X, PARA ELETRODUTO DE PVC SOLDÁVEL DN 25 MM (3/4""), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,COEFICIENTE DE REPRESENTATIVIDADE,"32,66",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,COLETADO,"0,4490000","26,28","11,79",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,CAIXAS,168.0,,,95818.0,"CONDULETE DE PVC, TIPO X, PARA ELETRODUTO DE PVC SOLDÁVEL DN 32 MM (1''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,COEFICIENTE DE REPRESENTATIVIDADE,"45,24",,,,,,,,,"19,89","43,9867109","25,35","56,0132891","0,00","0,0000000","0,00","0,0000000","0,00","0,0000000",CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,CAIXAS,168.0,,,95818.0,"CONDULETE DE PVC, TIPO X, PARA ELETRODUTO DE PVC SOLDÁVEL DN 32 MM (1''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,COEFICIENTE DE REPRESENTATIVIDADE,"45,24",INSUMO,11950.0,"BUCHA DE NYLON SEM ABA S6, COM PARAFUSO DE 4,20 X 40 MM EM ACO ZINCADO COM ROSCA SOBERBA, CABECA CHATA E FENDA PHILLIPS",UN,COEFICIENTE DE REPRESENTATIVIDADE,"2,0000000","0,31","0,62",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,CAIXAS,168.0,,,95818.0,"CONDULETE DE PVC, TIPO X, PARA ELETRODUTO DE PVC SOLDÁVEL DN 32 MM (1''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,COEFICIENTE DE REPRESENTATIVIDADE,"45,24",INSUMO,39345.0,"CONDULETE EM PVC, TIPO ""X"", SEM TAMPA, DE 1""",UN,COEFICIENTE DE REPRESENTATIVIDADE,"1,0000000","14,87","14,87",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,CAIXAS,168.0,,,95818.0,"CONDULETE DE PVC, TIPO X, PARA ELETRODUTO DE PVC SOLDÁVEL DN 32 MM (1''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,COEFICIENTE DE REPRESENTATIVIDADE,"45,24",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,COEFICIENTE DE REPRESENTATIVIDADE,"0,6234000","21,46","13,37",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,CAIXAS,168.0,,,95818.0,"CONDULETE DE PVC, TIPO X, PARA ELETRODUTO DE PVC SOLDÁVEL DN 32 MM (1''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,COEFICIENTE DE REPRESENTATIVIDADE,"45,24",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,COLETADO,"0,6234000","26,28","16,38",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,CAIXAS,168.0,,,104396.0,"CONDULETE DE PVC, TIPO E, PARA ELETRODUTO DE PVC SOLDÁVEL DN 25 MM (3/4''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,COEFICIENTE DE REPRESENTATIVIDADE,"19,17",,,,,,,,,"7,65","39,9267399","11,52","60,0732601","0,00","0,0000000","0,00","0,0000000","0,00","0,0000000",CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,CAIXAS,168.0,,,104396.0,"CONDULETE DE PVC, TIPO E, PARA ELETRODUTO DE PVC SOLDÁVEL DN 25 MM (3/4''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,COEFICIENTE DE REPRESENTATIVIDADE,"19,17",INSUMO,11950.0,"BUCHA DE NYLON SEM ABA S6, COM PARAFUSO DE 4,20 X 40 MM EM ACO ZINCADO COM ROSCA SOBERBA, CABECA CHATA E FENDA PHILLIPS",UN,COEFICIENTE DE REPRESENTATIVIDADE,"2,0000000","0,31","0,62",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,CAIXAS,168.0,,,104396.0,"CONDULETE DE PVC, TIPO E, PARA ELETRODUTO DE PVC SOLDÁVEL DN 25 MM (3/4''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,COEFICIENTE DE REPRESENTATIVIDADE,"19,17",INSUMO,39334.0,"CONDULETE EM PVC, TIPO ""E"", SEM TAMPA, DE 3/4""",UN,COEFICIENTE DE REPRESENTATIVIDADE,"1,0000000","7,12","7,12",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,CAIXAS,168.0,,,104396.0,"CONDULETE DE PVC, TIPO E, PARA ELETRODUTO DE PVC SOLDÁVEL DN 25 MM (3/4''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,COEFICIENTE DE REPRESENTATIVIDADE,"19,17",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,COEFICIENTE DE REPRESENTATIVIDADE,"0,2397000","21,46","5,14",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,CAIXAS,168.0,,,104396.0,"CONDULETE DE PVC, TIPO E, PARA ELETRODUTO DE PVC SOLDÁVEL DN 25 MM (3/4''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,COEFICIENTE DE REPRESENTATIVIDADE,"19,17",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,COLETADO,"0,2397000","26,28","6,29",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,CAIXAS,168.0,,,104397.0,"CONDULETE DE PVC, TIPO E, PARA ELETRODUTO DE PVC SOLDÁVEL DN 32 MM (1''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,COEFICIENTE DE REPRESENTATIVIDADE,"22,68",,,,,,,,,"8,76","38,6383731","13,92","61,3616269","0,00","0,0000000","0,00","0,0000000","0,00","0,0000000",CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,CAIXAS,168.0,,,104397.0,"CONDULETE DE PVC, TIPO E, PARA ELETRODUTO DE PVC SOLDÁVEL DN 32 MM (1''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,COEFICIENTE DE REPRESENTATIVIDADE,"22,68",INSUMO,11950.0,"BUCHA DE NYLON SEM ABA S6, COM PARAFUSO DE 4,20 X 40 MM EM ACO ZINCADO COM ROSCA SOBERBA, CABECA CHATA E FENDA PHILLIPS",UN,COEFICIENTE DE REPRESENTATIVIDADE,"2,0000000","0,31","0,62",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,CAIXAS,168.0,,,104397.0,"CONDULETE DE PVC, TIPO E, PARA ELETRODUTO DE PVC SOLDÁVEL DN 32 MM (1''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,COEFICIENTE DE REPRESENTATIVIDADE,"22,68",INSUMO,39335.0,"CONDULETE EM PVC, TIPO ""E"", SEM TAMPA, DE 1""",UN,COEFICIENTE DE REPRESENTATIVIDADE,"1,0000000","8,96","8,96",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,CAIXAS,168.0,,,104397.0,"CONDULETE DE PVC, TIPO E, PARA ELETRODUTO DE PVC SOLDÁVEL DN 32 MM (1''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,COEFICIENTE DE REPRESENTATIVIDADE,"22,68",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,COEFICIENTE DE REPRESENTATIVIDADE,"0,2746000","21,46","5,89",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,CAIXAS,168.0,,,104397.0,"CONDULETE DE PVC, TIPO E, PARA ELETRODUTO DE PVC SOLDÁVEL DN 32 MM (1''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,COEFICIENTE DE REPRESENTATIVIDADE,"22,68",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,COLETADO,"0,2746000","26,28","7,21",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,CAIXAS,168.0,,,104398.0,"CONDULETE DE PVC, TIPO LR, PARA ELETRODUTO DE PVC SOLDÁVEL DN 20 MM (1/2''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,COEFICIENTE DE REPRESENTATIVIDADE,"22,41",,,,,,,,,"8,60","38,3892617","13,81","61,6107383","0,00","0,0000000","0,00","0,0000000","0,00","0,0000000",CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,CAIXAS,168.0,,,104398.0,"CONDULETE DE PVC, TIPO LR, PARA ELETRODUTO DE PVC SOLDÁVEL DN 20 MM (1/2''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,COEFICIENTE DE REPRESENTATIVIDADE,"22,41",INSUMO,11950.0,"BUCHA DE NYLON SEM ABA S6, COM PARAFUSO DE 4,20 X 40 MM EM ACO ZINCADO COM ROSCA SOBERBA, CABECA CHATA E FENDA PHILLIPS",UN,COEFICIENTE DE REPRESENTATIVIDADE,"2,0000000","0,31","0,62",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,CAIXAS,168.0,,,104398.0,"CONDULETE DE PVC, TIPO LR, PARA ELETRODUTO DE PVC SOLDÁVEL DN 20 MM (1/2''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,COEFICIENTE DE REPRESENTATIVIDADE,"22,41",INSUMO,39336.0,"CONDULETE EM PVC, TIPO ""LR"", SEM TAMPA, DE 1/2""",UN,COEFICIENTE DE REPRESENTATIVIDADE,"1,0000000","8,93","8,93",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,CAIXAS,168.0,,,104398.0,"CONDULETE DE PVC, TIPO LR, PARA ELETRODUTO DE PVC SOLDÁVEL DN 20 MM (1/2''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,COEFICIENTE DE REPRESENTATIVIDADE,"22,41",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,COEFICIENTE DE REPRESENTATIVIDADE,"0,2696000","21,46","5,78",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,CAIXAS,168.0,,,104398.0,"CONDULETE DE PVC, TIPO LR, PARA ELETRODUTO DE PVC SOLDÁVEL DN 20 MM (1/2''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,COEFICIENTE DE REPRESENTATIVIDADE,"22,41",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,COLETADO,"0,2696000","26,28","7,08",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,CAIXAS,168.0,,,104399.0,"CONDULETE DE PVC, TIPO LR, PARA ELETRODUTO DE PVC SOLDÁVEL DN 25 MM (3/4''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,COEFICIENTE DE REPRESENTATIVIDADE,"24,98",,,,,,,,,"10,98","43,9807383","14,00","56,0192617","0,00","0,0000000","0,00","0,0000000","0,00","0,0000000",CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,CAIXAS,168.0,,,104399.0,"CONDULETE DE PVC, TIPO LR, PARA ELETRODUTO DE PVC SOLDÁVEL DN 25 MM (3/4''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,COEFICIENTE DE REPRESENTATIVIDADE,"24,98",INSUMO,11950.0,"BUCHA DE NYLON SEM ABA S6, COM PARAFUSO DE 4,20 X 40 MM EM ACO ZINCADO COM ROSCA SOBERBA, CABECA CHATA E FENDA PHILLIPS",UN,COEFICIENTE DE REPRESENTATIVIDADE,"2,0000000","0,31","0,62",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,CAIXAS,168.0,,,104399.0,"CONDULETE DE PVC, TIPO LR, PARA ELETRODUTO DE PVC SOLDÁVEL DN 25 MM (3/4''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",UN,COEFICIENTE DE REPRESENTATIVIDADE,"24,98",INSUMO,39337.0,"CONDULETE EM PVC, TIPO ""LR"", SEM TAMPA, DE 3/4""",UN,COEFICIENTE DE REPRESENTATIVIDADE,"1,0000000","7,94","7,94",,,,,,,,,,,CAIXA REFERENCIAL
